filename,width,height,class,xmin,ymin,xmax,ymax
20231009_192913_jpg.rf.c4107bee46261fe07a695cc729ce6522.jpg,640,640,placa,450,269,535,335
Foto-Placa-103-_jpg.rf.2a34290c00c9824c8e0ffbd31d708d3e.jpg,640,640,placa,536,258,569,275
WhatsApp-Image-2024-01-26-at-6-09-55-PM_jpeg.rf.11f51995d0028472452230e783755e0d.jpg,640,640,placa,283,325,316,338
20231009_192443_jpg.rf.7d62f3df188de3703394d0c42b7f892c.jpg,640,640,placa,437,145,468,168
20231009_202526_jpg.rf.0f24e0a2a3684ac2625cc3f48e81ce36.jpg,640,640,placa,142,321,161,340
20231009_202526_jpg.rf.0f24e0a2a3684ac2625cc3f48e81ce36.jpg,640,640,placa,278,355,310,382
20231009_202825_jpg.rf.ffe3e29381361bb488e53d7debb8e3df.jpg,640,640,placa,409,299,436,316
20231009_202825_jpg.rf.ffe3e29381361bb488e53d7debb8e3df.jpg,640,640,placa,200,263,224,279
Foto-Placa-141-_jpg.rf.d32e613311b83010b2f6dd4f39e19b85.jpg,640,640,placa,56,106,92,126
000380321W_jpg.rf.d1e40f25fba149e40ef16e5eeb6d8398.jpg,640,640,placa,602,207,640,270
000668274W_jpg.rf.7723509517ab2dfaf36b437e34deda10.jpg,640,640,placa,123,133,199,178
000668274W_jpg.rf.7723509517ab2dfaf36b437e34deda10.jpg,640,640,placa,570,126,625,164
20231009_202701_jpg.rf.f8c612d5056b00ec8e41c514bc138c88.jpg,640,640,placa,114,336,149,366
20231009_202701_jpg.rf.f8c612d5056b00ec8e41c514bc138c88.jpg,640,640,placa,423,346,472,382
20231009_202716_jpg.rf.930b74434e3c7a85b92ec891a01e1335.jpg,640,640,placa,481,380,541,424
20231009_202716_jpg.rf.930b74434e3c7a85b92ec891a01e1335.jpg,640,640,placa,89,207,133,243
000644648W_jpg.rf.78af3a6260b78abde73cc6a421e59dea.jpg,640,640,placa,231,488,282,531
000644648W_jpg.rf.78af3a6260b78abde73cc6a421e59dea.jpg,640,640,placa,580,483,617,521
Foto-Placa-130-_jpg.rf.24fed6b6def7d560f8f813225a100859.jpg,640,640,placa,230,208,280,233
Foto-Placa-130-_jpg.rf.24fed6b6def7d560f8f813225a100859.jpg,640,640,placa,214,588,239,600
Foto-Placa-130-_jpg.rf.24fed6b6def7d560f8f813225a100859.jpg,640,640,placa,593,415,629,430
Foto-Placa-105-_jpg.rf.084bf39afc108682bd8a5b946d956d5d.jpg,640,640,placa,236,506,265,516
Foto-Placa-105-_jpg.rf.084bf39afc108682bd8a5b946d956d5d.jpg,640,640,placa,518,490,548,501
000386735W_jpg.rf.fe9cb9d066f8a819ed1922e4a68e1f25.jpg,640,640,placa,452,467,489,497
000356269W_jpg.rf.c89e690a4641254cf8293e8d7a9d8b44.jpg,640,640,placa,307,41,373,111
WhatsApp-Image-2023-06-28-at-6-27-22-PM-1024x461_png.rf.c2b6a06ed277de6a55c08c3a90122fef.jpg,640,640,placa,192,266,387,454
000689906W_jpg.rf.8f30b2672dc895169af1932bedecd57b.jpg,640,640,placa,367,66,420,117
000689906W_jpg.rf.8f30b2672dc895169af1932bedecd57b.jpg,640,640,placa,160,400,184,421
000689906W_jpg.rf.8f30b2672dc895169af1932bedecd57b.jpg,640,640,placa,9,490,27,506
ZREBFD7STFELXFBSJS4KBZGKOY_jpg.rf.ea25a7b1d6b92092250af3de48943036.jpg,640,640,placa,322,440,370,494
YYD5HTVLQVGVVEOPL6ZHP5TF24_jpg.rf.8b397f30122192bd84ecb297d3b7c4dc.jpg,640,640,placa,43,439,87,503
YYD5HTVLQVGVVEOPL6ZHP5TF24_jpg.rf.8b397f30122192bd84ecb297d3b7c4dc.jpg,640,640,placa,193,463,231,516
1044851_jpg.rf.767c84b158ef2d612b7d971818d9db54.jpg,640,640,placa,101,176,169,223
Foto-Placa-148-_jpg.rf.9c3346da0b9be25f74f9d069ff412b32.jpg,640,640,placa,60,163,89,174
Foto-Placa-126-_jpg.rf.c966f626968e43389bb50134fb62e2c2.jpg,640,640,placa,15,291,56,308
1-Municipalidad-Provincial-de-Arequipa-reiniciaria-tramite-de-entrega-de-brevetes-para-conductores-de-motos-en-abril-de-este-ano__jpg.rf.2de0a348b494baf678888c3ecd12617d.jpg,640,640,placa,311,159,355,194
1-Municipalidad-Provincial-de-Arequipa-reiniciaria-tramite-de-entrega-de-brevetes-para-conductores-de-motos-en-abril-de-este-ano__jpg.rf.2de0a348b494baf678888c3ecd12617d.jpg,640,640,placa,173,175,209,208
1-Municipalidad-Provincial-de-Arequipa-reiniciaria-tramite-de-entrega-de-brevetes-para-conductores-de-motos-en-abril-de-este-ano__jpg.rf.2de0a348b494baf678888c3ecd12617d.jpg,640,640,placa,544,328,578,355
1-Municipalidad-Provincial-de-Arequipa-reiniciaria-tramite-de-entrega-de-brevetes-para-conductores-de-motos-en-abril-de-este-ano__jpg.rf.2de0a348b494baf678888c3ecd12617d.jpg,640,640,placa,392,408,418,426
Foto-Placa-128-_jpg.rf.abe9281a33c63e7f6d7b0b571a80954b.jpg,640,640,placa,149,18,183,37
20231009_202626_jpg.rf.26e0499326791e3d08cb6c435396ad1e.jpg,640,640,placa,360,199,400,248
20231011_182620_jpg.rf.b8a2c5f21c1604537cb22beeccc41369.jpg,640,640,placa,202,395,306,487
20231009_202618_jpg.rf.36288527e8283e4af72dc8e971791dc4.jpg,640,640,placa,305,357,347,414
Foto-Placa-104-_jpg.rf.85c151dcf8fda8a80538457e8346836a.jpg,640,640,placa,255,509,282,523
_129602646_img_4997_jpg.rf.cc3231ad08ab3788a322ed89c9fd2aed.jpg,640,640,placa,523,564,600,633
_129602646_img_4997_jpg.rf.cc3231ad08ab3788a322ed89c9fd2aed.jpg,640,640,placa,96,307,119,342
Foto-Placa-111-_jpg.rf.8fae3f354d856e8f6fb9c0b84d1f3aa5.jpg,640,640,placa,283,279,324,299
Foto-Placa-111-_jpg.rf.8fae3f354d856e8f6fb9c0b84d1f3aa5.jpg,640,640,placa,64,463,93,478
20231009_202838_jpg.rf.a9d211ec1a029b9bebb552998d8ad8a0.jpg,640,640,placa,107,118,137,142
20231009_202838_jpg.rf.a9d211ec1a029b9bebb552998d8ad8a0.jpg,640,640,placa,358,120,400,151
20231009_192448_jpg.rf.c791a9109b1e4226bf4d8de0b0437693.jpg,640,640,placa,422,362,449,387
20231009_192448_jpg.rf.c791a9109b1e4226bf4d8de0b0437693.jpg,640,640,placa,606,247,627,268
133356160_3832320923464977_6894857407200899677_n_jpg.rf.0b65e7bfe70aef41e01a7d7dd8e69b6c.jpg,640,640,placa,276,107,325,144
133356160_3832320923464977_6894857407200899677_n_jpg.rf.0b65e7bfe70aef41e01a7d7dd8e69b6c.jpg,640,640,placa,17,284,44,308
20231009_202701_jpg.rf.5d00817ce389ddd22d829e8b39ed9e7a.jpg,640,640,placa,112,322,156,362
20231009_202701_jpg.rf.5d00817ce389ddd22d829e8b39ed9e7a.jpg,640,640,placa,445,230,504,280
20231009_202650_jpg.rf.c27bbed6d672af6d93a40098654d6ce7.jpg,640,640,placa,167,207,245,268
130123520_3771997779497292_8683765412989832073_o_jpg.rf.faf81317a343da02eeb26b3e35dbee18.jpg,640,640,placa,151,555,255,631
Foto-Placa-14-_jpg.rf.8843fe07c8147ccaf6407a74a11f18ac.jpg,640,640,placa,169,373,199,384
Foto-Placa-14-_jpg.rf.8843fe07c8147ccaf6407a74a11f18ac.jpg,640,640,placa,467,477,492,487
133927641_3832321003464969_501639101925786366_n_jpg.rf.f3aaabdf5fd67683d8f2fecf48413088.jpg,640,640,placa,458,115,511,161
Foto-Placa-154-_jpg.rf.5c87519dfc8ebc6f8cf2e7814bad6051.jpg,640,640,placa,435,511,461,522
000150041M_jpg.rf.e93b24e60c9c317db797bbf6eb485d56.jpg,640,640,placa,106,439,135,460
1430557_jpg.rf.496845e74d96adf36d5db088df1911d1.jpg,640,640,placa,219,159,312,238
Foto-Placa-15-_jpg.rf.e21b969271461e33448d394dee0801cc.jpg,640,640,placa,282,19,300,27
Foto-Placa-15-_jpg.rf.e21b969271461e33448d394dee0801cc.jpg,640,640,placa,418,389,461,405
20231009_202650_jpg.rf.ee4a9b39bb6938e29a47c1ccc62f21d8.jpg,640,640,placa,381,386,451,433
20231009_192904_jpg.rf.be6f35f71449b1c5d7f7ad5bd7f5a4ef.jpg,640,640,placa,347,231,370,245
000793760W_jpg.rf.9a0f2ff1ce8cb993a1f49f883afb076e.jpg,640,640,placa,420,564,469,608
1088_copia-de-disenos-de-la-ley-notas_png.rf.c40a2bfbe72ff15264f52770258b53fb.jpg,640,640,placa,460,65,511,109
20231009_202612_jpg.rf.63ca9936be35c5d3304e4e2d3df39980.jpg,640,640,placa,267,204,320,289
Foto-Placa-106-_jpg.rf.06a8b05cf756a6ef04ee1ff26994a728.jpg,640,640,placa,572,370,606,385
20231009_202646_jpg.rf.4f0b2d9e9485f61e89bfa37048aac19c.jpg,640,640,placa,607,264,640,301
20231009_202646_jpg.rf.4f0b2d9e9485f61e89bfa37048aac19c.jpg,640,640,placa,250,256,283,287
YQGLJ5U6Q5EBHIGKFFZX77XKYU_jpg.rf.db3ad00219fe4cba37aac26ccfd9046d.jpg,640,640,placa,73,510,126,576
YQGLJ5U6Q5EBHIGKFFZX77XKYU_jpg.rf.db3ad00219fe4cba37aac26ccfd9046d.jpg,640,640,placa,0,314,22,332
Foto-Placa-119-_jpg.rf.fd617f4a828460a9420358f207a13718.jpg,640,640,placa,277,495,322,517
Foto-Placa-119-_jpg.rf.fd617f4a828460a9420358f207a13718.jpg,640,640,placa,72,277,101,291
Foto-Placa-119-_jpg.rf.fd617f4a828460a9420358f207a13718.jpg,640,640,placa,504,151,531,166
20231009_192435_jpg.rf.cc37ee03d7b0cf29224fc0884f148704.jpg,640,640,placa,476,305,502,334
Foto-Placa-117-_jpg.rf.6eca3d6269aebed801f14c33b8cd1904.jpg,640,640,placa,357,514,402,533
000741242W_jpg.rf.1d7abededb44c0732f6217c389610516.jpg,640,640,placa,0,169,39,221
000741242W_jpg.rf.1d7abededb44c0732f6217c389610516.jpg,640,640,placa,527,316,540,327
000741242W_jpg.rf.1d7abededb44c0732f6217c389610516.jpg,640,640,placa,492,343,502,351
20231009_202709_jpg.rf.d2113e2cfb1887afc796a6ba26ddea10.jpg,640,640,placa,306,272,366,327
20231011_182620_jpg.rf.ec1c8950f903c0c6f26e9b8514dcb5ae.jpg,640,640,placa,357,179,451,259
Foto-Placa-156-_jpg.rf.709320632c5d056f076b8c84d7259653.jpg,640,640,placa,124,377,142,385
Foto-Placa-156-_jpg.rf.709320632c5d056f076b8c84d7259653.jpg,640,640,placa,389,340,409,348
Foto-Placa-131-_jpg.rf.3541124a5766d8d951e4b0a4fc487bb6.jpg,640,640,placa,342,326,394,352
Foto-Placa-131-_jpg.rf.3541124a5766d8d951e4b0a4fc487bb6.jpg,640,640,placa,136,28,163,41
Foto-Placa-101-_jpg.rf.fbc004628d4d08c810bcceb6c94f3fe4.jpg,640,640,placa,428,206,459,219
Foto-Placa-101-_jpg.rf.fbc004628d4d08c810bcceb6c94f3fe4.jpg,640,640,placa,30,355,72,373
Foto-Placa-1-_jpg.rf.96bc56ead7ae81ad73a5965a78673e59.jpg,640,640,placa,324,264,356,279
Foto-Placa-1-_jpg.rf.96bc56ead7ae81ad73a5965a78673e59.jpg,640,640,placa,132,523,150,532
Foto-Placa-109-_jpg.rf.994fe2861ba8530a3360acc699e53bc1.jpg,640,640,placa,507,435,536,450
Foto-Placa-109-_jpg.rf.994fe2861ba8530a3360acc699e53bc1.jpg,640,640,placa,345,237,387,258
000246942M_jpg.rf.5ebf97c862dabc002cc5ac813d053ec2.jpg,640,640,placa,461,539,498,583
133566262_3832320950131641_1565840683921020138_n_jpg.rf.c12d4dfc0451ee439a888e53f4ec2d47.jpg,640,640,placa,218,539,264,579
Foto-Placa-102-_jpg.rf.1e40ce6328b27aa3be7c7e9041336c72.jpg,640,640,placa,253,236,296,255
20231009_202728_jpg.rf.3fbc430789955c71cc9d1dabcad89e41.jpg,640,640,placa,329,312,389,361
001028844W_jpg.rf.19c161d03c277e9b0ded3e1afe57a63f.jpg,640,640,placa,458,499,524,552
Foto-Placa-159-_jpg.rf.999f0a114272ec9d615cfda43457cd4e.jpg,640,640,placa,112,308,136,317
Foto-Placa-157-_jpg.rf.f52ae7a237ebb2d8360241f11d2a0c7b.jpg,640,640,placa,366,349,389,357
Foto-Placa-157-_jpg.rf.f52ae7a237ebb2d8360241f11d2a0c7b.jpg,640,640,placa,131,328,155,338
Foto-Placa-157-_jpg.rf.f52ae7a237ebb2d8360241f11d2a0c7b.jpg,640,640,placa,76,479,91,484
000113368M_jpg.rf.9c4fc7f93e96fd68fcf2f46df58e470a.jpg,640,640,placa,188,433,214,457
000113368M_jpg.rf.9c4fc7f93e96fd68fcf2f46df58e470a.jpg,640,640,placa,461,395,475,414
Foto-Placa-108-_jpg.rf.8278f802621704de330583ab14d5e681.jpg,640,640,placa,126,71,150,81
Foto-Placa-108-_jpg.rf.8278f802621704de330583ab14d5e681.jpg,640,640,placa,371,60,392,69
1252699_jpg.rf.a85b4ff9d6c3edf594bc50b679a6e2b4.jpg,640,640,placa,291,489,359,545
20231009_192603_jpg.rf.54870d2b7970e4eeec3010a90192d1bc.jpg,640,640,placa,471,307,517,337
20231009_192603_jpg.rf.54870d2b7970e4eeec3010a90192d1bc.jpg,640,640,placa,141,385,181,408
000123177W_jpg.rf.e2fab0f3f2cb785c6724af58c98542c1.jpg,640,640,placa,44,243,177,398
000123177W_jpg.rf.e2fab0f3f2cb785c6724af58c98542c1.jpg,640,640,placa,242,256,431,431
000123177W_jpg.rf.e2fab0f3f2cb785c6724af58c98542c1.jpg,640,640,placa,460,202,632,389
05ef31f62225450cd961d8b6777200a5_jpg.rf.dcdc11832d8ebee2d5dfedeca704142e.jpg,640,640,placa,357,86,408,113
05ef31f62225450cd961d8b6777200a5_jpg.rf.dcdc11832d8ebee2d5dfedeca704142e.jpg,640,640,placa,19,146,39,159
20231009_192500_jpg.rf.41c452f9a8c69408f57bc90d183171e0.jpg,640,640,placa,239,342,258,358
20231009_192500_jpg.rf.41c452f9a8c69408f57bc90d183171e0.jpg,640,640,placa,391,363,409,377
Foto-Placa-118-_jpg.rf.98a24a2f870ce2c9329f1742504fa0fb.jpg,640,640,placa,538,323,570,340
Foto-Placa-118-_jpg.rf.98a24a2f870ce2c9329f1742504fa0fb.jpg,640,640,placa,57,187,101,210
Foto-Placa-118-_jpg.rf.98a24a2f870ce2c9329f1742504fa0fb.jpg,640,640,placa,400,505,420,516
Foto-Placa-9-_jpg.rf.f5418afd3852b7a928d2c897f1663813.jpg,640,640,placa,274,237,279,240
Foto-Placa-9-_jpg.rf.f5418afd3852b7a928d2c897f1663813.jpg,640,640,placa,370,247,376,250
Foto-Placa-9-_jpg.rf.f5418afd3852b7a928d2c897f1663813.jpg,640,640,placa,151,530,175,540
20231009_202825_jpg.rf.f8dcec3867cb08992ab057de2e993185.jpg,640,640,placa,208,336,233,353
20231009_202825_jpg.rf.f8dcec3867cb08992ab057de2e993185.jpg,640,640,placa,419,336,440,351
20231009_202646_jpg.rf.0d4506d35f670019734a8d08cc022213.jpg,640,640,placa,569,373,625,415
20231009_202646_jpg.rf.0d4506d35f670019734a8d08cc022213.jpg,640,640,placa,237,321,265,356
Foto-Placa-114-_jpg.rf.79e936b7b4e7841af385e61e633460c5.jpg,640,640,placa,204,255,246,277
Foto-Placa-114-_jpg.rf.79e936b7b4e7841af385e61e633460c5.jpg,640,640,placa,149,496,175,509
Foto-Placa-114-_jpg.rf.79e936b7b4e7841af385e61e633460c5.jpg,640,640,placa,483,537,509,550
20231009_202838_jpg.rf.4c92b8fc1f60a72dcf386ed89e0a47fd.jpg,640,640,placa,84,449,110,468
20231009_202838_jpg.rf.4c92b8fc1f60a72dcf386ed89e0a47fd.jpg,640,640,placa,315,474,351,498
000242724W_jpg.rf.cc1f08d8b25b677a022092e1d474f571.jpg,640,640,placa,162,477,215,520
20231009_202716_jpg.rf.38ddb3e17c803dfef24fa5eb9a30a91c.jpg,640,640,placa,95,361,152,399
20231009_202716_jpg.rf.38ddb3e17c803dfef24fa5eb9a30a91c.jpg,640,640,placa,517,231,558,263
WhatsApp-Image-2024-01-22-at-8-47-10-AM_jpeg.rf.81a5c268972e881fbfdfbaae3df4b38d.jpg,640,640,placa,286,341,327,363
WhatsApp-Image-2024-01-22-at-8-47-10-AM_jpeg.rf.6feba116e659bc05eb86eca22d3a740e.jpg,640,640,placa,291,275,333,298
WhatsApp-Image-2024-01-22-at-8-47-10-AM-1-_jpeg.rf.71c3f8bc106acaef561c13a09ab888a5.jpg,640,640,placa,295,195,462,244
WhatsApp-Image-2024-01-10-at-4-41-15-PM_jpeg.rf.64e230a00d92c3c86042d0b1eb582b35.jpg,640,640,placa,318,201,388,239
WhatsApp-Image-2024-01-22-at-8-47-10-AM-2-_jpeg.rf.f0de27dac694a8dda61a31a9eeec00c2.jpg,640,640,placa,204,365,235,380
WhatsApp-Image-2024-01-22-at-8-47-10-AM-2-_jpeg.rf.46459c11c25fc254ac7b747a2ab76f64.jpg,640,640,placa,397,248,426,260
WhatsApp-Image-2024-01-10-at-5-02-17-PM-3-_jpeg.rf.6c427b3b9e9e5151462214df5e2fd7f7.jpg,640,640,placa,311,154,409,202
WhatsApp-Image-2024-01-19-at-2-14-12-PM_jpeg.rf.9592fee3bdd9a90fb7384b072b167dee.jpg,640,640,placa,453,344,471,355
WhatsApp-Image-2024-01-19-at-2-14-12-PM_jpeg.rf.9592fee3bdd9a90fb7384b072b167dee.jpg,640,640,placa,314,303,332,321
WhatsApp-Image-2024-01-19-at-2-14-13-PM-2-_jpeg.rf.2db5eae88538affca4c24ed75ad0e844.jpg,640,640,placa,257,183,295,206
WhatsApp-Image-2024-01-10-at-5-02-17-PM_jpeg.rf.cbef14ef16e5224b3598589068a8492a.jpg,640,640,placa,247,261,379,332
WhatsApp-Image-2024-01-18-at-4-45-36-PM_jpeg.rf.5fbf537eb3cc1da4f0dda3bc238034d9.jpg,640,640,placa,140,164,192,188
WhatsApp-Image-2024-01-10-at-5-02-17-PM-2-_jpeg.rf.71b8a869521a07ba9bc9c15764dfb203.jpg,640,640,placa,252,379,361,408
WhatsApp-Image-2024-01-10-at-5-02-17-PM-1-_jpeg.rf.e61bfb3b3045741d633f0865ed5f89aa.jpg,640,640,placa,390,254,448,287
WhatsApp-Image-2024-01-10-at-4-41-15-PM_jpeg.rf.4a2ef44c0177ecc0411f2af9df964207.jpg,640,640,placa,291,199,362,236
WhatsApp-Image-2024-01-18-at-4-45-36-PM-1-_jpeg.rf.98690434554fdb166482c289a56d61c6.jpg,640,640,placa,302,360,380,390
WhatsApp-Image-2024-01-15-at-10-35-59-AM_jpeg.rf.971676b13d9edf135999d36d9b0ce857.jpg,640,640,placa,217,401,327,439
WhatsApp-Image-2024-01-22-at-8-47-12-AM-2-_jpeg.rf.01ed34ab98eaaa420b3dd72f361b62a4.jpg,640,640,placa,223,276,262,299
WhatsApp-Image-2024-01-22-at-8-47-12-AM-2-_jpeg.rf.01ed34ab98eaaa420b3dd72f361b62a4.jpg,640,640,placa,386,150,410,165
WhatsApp-Image-2024-01-22-at-8-47-10-AM-1-_jpeg.rf.24586f2dfb7c2304346d56d00a08d085.jpg,640,640,placa,266,171,422,255
WhatsApp-Image-2024-01-13-at-7-32-51-PM-2-_jpeg.rf.76b83cdd46267939b657d22d0526301f.jpg,640,640,placa,62,234,159,276
WhatsApp-Image-2024-01-19-at-2-14-13-PM-1-_jpeg.rf.1d143cf18cc268293bd166c61a790dea.jpg,640,640,placa,307,255,358,275
WhatsApp-Image-2024-01-19-at-2-14-13-PM-1-_jpeg.rf.1d143cf18cc268293bd166c61a790dea.jpg,640,640,placa,519,353,544,365
WhatsApp-Image-2024-01-10-at-5-02-17-PM-3-_jpeg.rf.4d1825317371ab05c5e3370dfa21c45d.jpg,640,640,placa,206,429,295,469
WhatsApp-Image-2024-01-19-at-2-14-12-PM-1-_jpeg.rf.c698926b653666c761213dc85d5a8b61.jpg,640,640,placa,366,302,392,317
WhatsApp-Image-2024-01-19-at-2-14-12-PM-1-_jpeg.rf.c698926b653666c761213dc85d5a8b61.jpg,640,640,placa,37,221,53,229
NUDT5JTZEVH3ZPXDK4AJCXFG2Y_png.rf.1589a95284b65f97d27f4c6383ceb9a3.jpg,640,640,placa,131,152,292,315
WhatsApp-Image-2024-01-13-at-7-32-51-PM_jpeg.rf.b0a35ce3f974050bfcf0775a2ffa58e1.jpg,640,640,placa,495,267,544,293
WhatsApp-Image-2024-01-13-at-7-32-50-PM-1-_jpeg.rf.e716c23b6b66d465d19d86e76380ef8e.jpg,640,640,placa,277,327,400,422
WhatsApp-Image-2024-01-15-at-10-36-00-AM_jpeg.rf.fb733cdac3bf042a6440a54170fea52d.jpg,640,640,placa,225,219,327,265
WhatsApp-Image-2024-01-13-at-7-32-51-PM-1-_jpeg.rf.37e9b3df9850a81344c227e1d6cf1311.jpg,640,640,placa,490,262,548,283
WhatsApp-Image-2024-01-22-at-8-47-08-AM_jpeg.rf.f2813b0134e63361cf5746fec2ad0739.jpg,640,640,placa,266,423,331,462
WhatsApp-Image-2024-01-22-at-8-47-08-AM_jpeg.rf.f2813b0134e63361cf5746fec2ad0739.jpg,640,640,placa,631,291,640,304
WhatsApp-Image-2024-01-17-at-11-39-41-AM-1-_jpeg.rf.baa8cfef94a6869015e477bf8f0d5c83.jpg,640,640,placa,245,378,326,431
WhatsApp-Image-2024-01-15-at-10-36-00-AM-3-_jpeg.rf.31dbb5abd4ea55369d083260be3e38ca.jpg,640,640,placa,441,294,470,307
WhatsApp-Image-2024-01-18-at-4-45-36-PM-1-_jpeg.rf.b9bc180859ccfbfeb5ce85b0ff4c8ea6.jpg,640,640,placa,324,220,399,252
WhatsApp-Image-2024-01-13-at-7-32-50-PM_jpeg.rf.937822e6b026c4945bfcc0369000fa61.jpg,640,640,placa,319,157,370,192
WhatsApp-Image-2024-01-19-at-2-14-13-PM_jpeg.rf.cda98ff323a853c30a323b2c13fe21c0.jpg,640,640,placa,308,241,340,255
WhatsApp-Image-2024-01-17-at-11-39-41-AM_jpeg.rf.4ed111e96775d67c2e72e2785f3492e1.jpg,640,640,placa,243,143,293,169
WhatsApp-Image-2024-01-15-at-10-36-00-AM-1-_jpeg.rf.48b595a3802041345d14516f1f93419a.jpg,640,640,placa,288,421,359,458
20231009_202320_jpg.rf.3d5597d78fe888aac06a1762b8d2fa05.jpg,640,640,placa,371,329,457,389
Foto-Placa-82-_jpg.rf.3c9e20c70e96f56ab781756e3ea40cff.jpg,640,640,placa,521,105,546,119
Foto-Placa-82-_jpg.rf.3c9e20c70e96f56ab781756e3ea40cff.jpg,640,640,placa,80,266,122,290
WhatsApp-Image-2024-01-17-at-11-39-41-AM-2-_jpeg.rf.d8c779e0723c913fd4dad017bbd637de.jpg,640,640,placa,183,373,224,396
WhatsApp-Image-2024-01-19-at-2-14-14-PM_jpeg.rf.9f904776d0351d8bb09406e36cdbf15c.jpg,640,640,placa,252,193,426,276
20231009_202425_jpg.rf.ae7b36ec33d3a9d56e9b66d3202f3a9c.jpg,640,640,placa,270,416,337,464
20231009_202425_jpg.rf.3c81aa153eea1425ec2f54be77d3f4ab.jpg,640,640,placa,340,193,405,236
WhatsApp-Image-2024-01-15-at-10-36-01-AM_jpeg.rf.e9d241af14f8ddd652721709e1f2ba56.jpg,640,640,placa,423,304,462,323
WhatsApp-Image-2024-01-22-at-8-47-12-AM-3-_jpeg.rf.70f0bff78d7ec32db7091d4ec3536233.jpg,640,640,placa,346,377,384,397
WhatsApp-Image-2024-01-22-at-8-47-11-AM-1-_jpeg.rf.62f1eb9afe82311f870519be3c3dd7af.jpg,640,640,placa,378,148,427,175
WhatsApp-Image-2024-01-17-at-11-39-42-AM-1-_jpeg.rf.b5fef5d4da50032f789255b81454502d.jpg,640,640,placa,435,357,481,382
WhatsApp-Image-2024-01-13-at-7-32-45-PM-3-_jpeg.rf.00524582ef9a236aa725dfabb3e56d40.jpg,640,640,placa,358,213,426,250
WhatsApp-Image-2024-01-18-at-4-45-36-PM_jpeg.rf.ed5d09bc2568df378a47f9973441e285.jpg,640,640,placa,196,487,240,509
maxresdefault_jpg.rf.db8cab6ca3e2de081080f1aab57797d8.jpg,640,640,placa,170,85,472,287
WhatsApp-Image-2024-01-13-at-7-32-45-PM_jpeg.rf.f42fb8a76b3925b85d52a331b43f5e6c.jpg,640,640,placa,285,250,328,268
WhatsApp-Image-2024-01-13-at-7-32-46-PM_jpeg.rf.9cff02d5ed69e1cfa83cb469634b515c.jpg,640,640,placa,276,212,330,236
20231009_202316_jpg.rf.642c85af2c6d6fe07ea61d826a1ba992.jpg,640,640,placa,263,370,285,388
WhatsApp-Image-2024-01-15-at-10-36-01-AM-2-_jpeg.rf.df1cc61a6f3771ff185ca711a578f8f3.jpg,640,640,placa,319,309,378,337
Foto-Placa-86-_jpg.rf.e83e349d88560f9583de548926f03d37.jpg,640,640,placa,396,223,467,249
20231009_202350_jpg.rf.5d178e3ba2d2d8c3ba211b45d6d264dc.jpg,640,640,placa,133,312,247,401
WhatsApp-Image-2024-01-19-at-2-14-13-PM-1-_jpeg.rf.a8478d5095bbb0608746e583e3b9d740.jpg,640,640,placa,259,256,315,294
WhatsApp-Image-2024-01-19-at-2-14-13-PM-1-_jpeg.rf.a8478d5095bbb0608746e583e3b9d740.jpg,640,640,placa,116,431,144,448
20231009_202211_jpg.rf.c4daa31b40e1ac8b43284c87a20fc6e3.jpg,640,640,placa,363,282,431,362
20231009_201929_jpg.rf.32181ad40d4860a71cdc5c3ea0b82ac9.jpg,640,640,placa,208,227,238,253
20231009_201929_jpg.rf.32181ad40d4860a71cdc5c3ea0b82ac9.jpg,640,640,placa,444,296,481,327
WhatsApp-Image-2024-01-26-at-6-09-55-PM-1-_jpeg.rf.7323099e9ace52147f3c1990c681236b.jpg,640,640,placa,394,286,415,299
WhatsApp-Image-2024-01-26-at-6-09-55-PM-1-_jpeg.rf.7323099e9ace52147f3c1990c681236b.jpg,640,640,placa,34,291,56,300
WhatsApp-Image-2024-01-26-at-6-09-55-PM-1-_jpeg.rf.7323099e9ace52147f3c1990c681236b.jpg,640,640,placa,583,254,600,264
WhatsApp-Image-2024-01-19-at-2-14-12-PM_jpeg.rf.ab866051b478486919d706d4cbf86a67.jpg,640,640,placa,448,343,466,355
WhatsApp-Image-2024-01-19-at-2-14-12-PM_jpeg.rf.ab866051b478486919d706d4cbf86a67.jpg,640,640,placa,308,305,326,323
WhatsApp-Image-2024-01-17-at-11-39-42-AM_jpeg.rf.ea1ec88497371107fbca0576a2efeef2.jpg,640,640,placa,240,305,284,324
WhatsApp-Image-2024-01-13-at-7-32-45-PM-2-_jpeg.rf.6dd0cd1c564c8c70fdf82572eb34b8c9.jpg,640,640,placa,402,252,502,298
Foto-Placa-81-_jpg.rf.74fc6b168fb357cc2afcd0e95a2f75ec.jpg,640,640,placa,100,143,136,159
Foto-Placa-81-_jpg.rf.74fc6b168fb357cc2afcd0e95a2f75ec.jpg,640,640,placa,432,75,458,88
Foto-Placa-81-_jpg.rf.74fc6b168fb357cc2afcd0e95a2f75ec.jpg,640,640,placa,43,537,105,562
WhatsApp-Image-2024-01-19-at-2-14-12-PM-1-_jpeg.rf.b71b6bf8919cf50587338e6d35f7a370.jpg,640,640,placa,227,284,252,295
WhatsApp-Image-2024-01-19-at-2-14-12-PM-1-_jpeg.rf.b71b6bf8919cf50587338e6d35f7a370.jpg,640,640,placa,587,267,603,273
